index_adresse;numero_voie;complement_numero_voie;type_de_voie;nom_voie;code_postal;commune
22316;2;;AV;DU GENERAL DE GAULLE;91 260 ;JUVISY SUR ORGE
22317;19;;RUE;MARIE CURIE;91 380 ;CHILLY MAZARIN
22318;13;;PL;ANATOLE FRANCE;91 260 ;JUVISY SUR ORGE
22319;11;;ALL;D'OZONVILLE;91 200 ;ATHIS MONS
22320;9;T;RUE;DU GENERAL LECLERC;91 420 ;MORANGIS
22321;7;;RUE;EDMOND YVON;91 200 ;ATHIS MONS
22322;3;;RUE;DJANGO REINHARDT;91 320 ;WISSOUS
22323;11;B;AV;DE LA TERRASSE;91 260 ;JUVISY SUR ORGE
22324;40;;RUE;JEAN ZAY;91 300 ;MASSY
22325;5;;RUE;AMERIGO VESPUCCI;91 300 ;MASSY
22326;40;;AV;DU PDT SALVADOR ALLENDE;91 300 ;MASSY
22327;6;B;PL;HENRI DEUDON;91 200 ;ATHIS MONS
22328;95;;RUE;PDT FRANCOIS MITTERRAND;91 160 ;LONGJUMEAU
22329;1;;PL;D'ALLEMAGNE;91 300 ;MASSY
22330;2;;RUE;DE MOSCOU;91 300 ;MASSY
22331;10;;RUE;GAUGUIN;91 600 ;SAVIGNY-SUR-ORGE
22332;16;;RUE;DE L AMIRAL MOUCHEZ;91 320 ;WISSOUS
22333;60;;RUE;GERMAINE ET ROGER LEFEVRE;91 550 ;PARAY-VIEILLE-POSTE
22334;26;;RES;DU PARC PIERRE;91 700 ;SAINTE-GENEVIEVE-DES-BOIS
22335;8;;CHE;DE LA VIEILLE VIGNE;91 300 ;MASSY
22336;4;;PL;SCHOELCHER;91 160 ;LONGJUMEAU
22337;21;B;RUE;DES ROSSAYS;91 600 ;SAVIGNY-SUR-ORGE
22338;7;;RUE;DANIELLE CASANOVA;91 170 ;VIRY CHATILLON
22339;6;;RUE;GAUGUIN;91 600 ;SAVIGNY-SUR-ORGE
22340;36;;AV;MAZARIN;91 380 ;CHILLY MAZARIN
22341;2;;RUE;JULES GUESDE;91 600 ;SAVIGNY-SUR-ORGE
22342;12;;RUE;DE MORSANG;91 600 ;SAVIGNY-SUR-ORGE
22343;159;;RTE;DE FLEURY;91 170 ;VIRY CHATILLON
22344;19;;RUE;DES PRIMEVERES;91 700 ;VILLIERS-SUR-ORGE
22345;2;;RUE;DE MOSCOU;91 300 ;MASSY
22346;5;;ALL;DES LILAS;91 700 ;VILLIERS-SUR-ORGE
22347;185;;RTE;DE LONGPONT;91 700 ;SAINTE-GENEVIEVE-DES-BOIS
22348;16;;RUE;GILBERT ROBERT;91 320 ;WISSOUS
22349;24;;RUE;DU DOCTEUR CALMETTE;91 200 ;ATHIS MONS
22350;7;A;RUE;GEORGES BRASSENS;91 390 ;MORSANG-SUR-ORGE
22351;51;;RUE;GEORGES MELIES;91 700 ;SAINTE-GENEVIEVE-DES-BOIS
22352;23;;RUE;DU MAIL;91 600 ;SAVIGNY-SUR-ORGE
22353;1;B;RUE;DU CANAL;91 160 ;LONGJUMEAU
22354;36;;AV;MAZARIN;91 380 ;CHILLY MAZARIN
22355;6;;RUE;DE L'EPINETTE;91 200 ;ATHIS MONS
22356;2;;RUE;AMERIGO VESPUCCI;91 300 ;MASSY
22357;11;;RUE;DE LA DIVISION LECLERC;91 160 ;CHAMPLAN
22358;14;T;RUE;DU GENERAL LECLERC;91 420 ;MORANGIS
22359;2;;AV;DU CHATEAU;91 420 ;MORANGIS
22360;2;;RUE;GABRIEL BERTILLON;91 160 ;LONGJUMEAU
22361;179;;RUE;DE LA COULEE VERTE;91 700 ;FLEURY-MEROGIS
22362;58;;BD;DE BELLEVUE;91 260 ;JUVISY SUR ORGE
22363;19;;RUE;DU REPOS;91 360 ;VILLEMOISSON-S-ORGE
22364;9001;;RES;COMPIEGNE JUVISY;91 390 ;MORSANG-SUR-ORGE
22365;33;;RUE;FRANCOEUR;91 170 ;VIRY CHATILLON
22366;4;;ALL;PIERRE DAC;91 260 ;JUVISY SUR ORGE
22367;10;;ALL;DE L'ABREUVOIR;91 160 ;LONGJUMEAU
22368;43;;RUE;DES GAULOIS;91 260 ;JUVISY SUR ORGE
22369;286;;RTE;DE CORBEIL;91 700 ;SAINTE-GENEVIEVE-DES-BOIS
22370;4;;RUE;PASCAL;91 320 ;WISSOUS
22371;9;;RUE;FERNAND LEGER;91 320 ;WISSOUS
22372;2;;RUE;DES JARDINS;91 160 ;BALLAINVILLIERS
22373;30;;BD;HUSSON;91 170 ;VIRY CHATILLON
22374;16;;BD;MEDER;91 170 ;VIRY CHATILLON
22375;14;;BD;MEDER;91 170 ;VIRY CHATILLON
22376;9;;AV;DE L ILE DE FRANCE;91 380 ;CHILLY MAZARIN
22377;22;;RUE;GUSTAVE CAILLEBOTTE;91 160 ;LONGJUMEAU
22378;14;T;RUE;DU GENERAL LECLERC;91 420 ;MORANGIS
22379;3;;RUE;GEORGETTE CLAUS;91 200 ;ATHIS MONS
22380;58;;BD;DE BELLEVUE;91 260 ;JUVISY SUR ORGE
22381;1;;RUE;PIVER;91 260 ;JUVISY SUR ORGE
22382;24;;AV;CHARLIE CHAPLIN;91 700 ;SAINTE-GENEVIEVE-DES-BOIS
22383;36;;AV;MAZARIN;91 380 ;CHILLY MAZARIN
22384;8;;RUE;PAUL CEZANNE;91 420 ;MORANGIS
22385;56;;AV;DES SABLONS;91 170 ;VIRY CHATILLON
22386;5;;RUE;DE L'AVENIR;91 260 ;JUVISY SUR ORGE
22387;20;;ALL;DU CLOS DE BALLAINVILLIERS;91 160 ;LONGJUMEAU
22388;14;;RES;DU PARC PIERRE;91 700 ;SAINTE-GENEVIEVE-DES-BOIS
22389;100;;RTE;DE CORBEIL;91 360 ;VILLEMOISSON-S-ORGE
22390;140;B;GR;GRANDE RUE;91 360 ;EPINAY SUR ORGE
22391;21;;RUE;MARCEAU;91 390 ;MORSANG-SUR-ORGE
22392;90;;AV;DU DOCTEUR ROUX;91 390 ;MORSANG-SUR-ORGE
22393;1;;RUE;DU CANAL;91 160 ;LONGJUMEAU
22394;2;;RUE;DU NOYER RENARD;91 200 ;ATHIS MONS
22395;176;;RTE;D ANTONY;91 320 ;WISSOUS
22396;9001;;RES;COMPIEGNE JUVISY;91 390 ;MORSANG-SUR-ORGE
22397;18;;RUE;GILBERT ROBERT;91 320 ;WISSOUS
22398;41;;RUE;GEORGES MELIES;91 700 ;SAINTE-GENEVIEVE-DES-BOIS
22399;7;;RUE;FERNAND LEGER;91 320 ;WISSOUS
22400;62;;AV;DE LA LIBERTE;91 700 ;SAINTE-GENEVIEVE-DES-BOIS
22401;73;;RUE;DE L'ECOUTE S'IL PLEUT;91 700 ;FLEURY-MEROGIS
22402;8;;SQ;DU PORTUGAL;91 300 ;MASSY
22403;3;;RUE;DE LA FOSSE AU BOIS;91 200 ;ATHIS MONS
22404;32;;RUE;ALEXANDRE DUMAS;91 260 ;JUVISY SUR ORGE
22405;15;;ALL;DES SOURCES;91 170 ;VIRY CHATILLON
22406;2;T;PL;GABRIEL FONTAINE;91 420 ;MORANGIS
22407;10;;DOM;DU CHATEAU;91 380 ;CHILLY MAZARIN
22408;9001;;RES;DE LA CROIX BLANCHE;91 380 ;CHILLY MAZARIN
22409;76;B;RUE;PDT FRANCOIS MITTERRAND;91 160 ;LONGJUMEAU
22410;8;;AV;DE LA LIBERATION;91 380 ;CHILLY MAZARIN
22411;58;;RUE;JEAN ARGELIES;91 260 ;JUVISY SUR ORGE
22412;1;;RUE;JEAN VIGO;91 700 ;SAINTE-GENEVIEVE-DES-BOIS
22413;1;;PL;SCHOELCHER;91 160 ;LONGJUMEAU
22414;196;;RTE;DE CORBEIL;91 700 ;SAINTE-GENEVIEVE-DES-BOIS
22415;6;;PL;DE LA GARE;91 600 ;SAVIGNY-SUR-ORGE
22416;37;;AV;MARMONT;91 170 ;VIRY CHATILLON
22417;9001;;RES;COMPIEGNE JUVISY;91 390 ;MORSANG-SUR-ORGE
22418;124;;BD;ARISTIDE BRIAND;91 600 ;SAVIGNY-SUR-ORGE
22419;10;;RUE;DE LA SAUSSAYE;91 300 ;MASSY
22420;4;;RUE;AMERIGO VESPUCCI;91 300 ;MASSY
22421;9001;;RES;DE LA CROIX BLANCHE;91 380 ;CHILLY MAZARIN
22422;4;;RUE;LEONTINE SOHIER;91 160 ;LONGJUMEAU
22423;4;;RUE;D'AJACCIO;91 170 ;VIRY CHATILLON
22424;126;;RUE;PDT FRANCOIS MITTERRAND;91 160 ;LONGJUMEAU
22425;127;;RUE;PDT FRANCOIS MITTERRAND;91 160 ;LONGJUMEAU
22426;18;;RUE;CHAMBERLIN;91 600 ;SAVIGNY-SUR-ORGE
22427;74;;AV;MARCEL SEMBAT;91 200 ;ATHIS MONS
22428;11;;ALL;JACQUES LOUIS LARUE;91 170 ;VIRY CHATILLON
22429;39;B;RUE;CHARLES PICKETTY;91 170 ;VIRY CHATILLON
22430;19;;RUE;G  ANTHONIOZ-DE GAULLE;91 200 ;ATHIS MONS
22431;25;;RES;LES GENETS;91 420 ;MORANGIS
22432;16;B;BD;FLEURY;91 170 ;VIRY CHATILLON
22433;11;;RUE;SINIARGOUX;91 160 ;LONGJUMEAU
22434;6;;RUE;LEON ROBELIN;91 160 ;LONGJUMEAU
22435;46;B;RUE;DES ROSSAYS;91 600 ;SAVIGNY-SUR-ORGE
22436;20;;AV;HENRI DUNANT;91 200 ;ATHIS MONS
22437;20;;RUE;ETIENNE LEBEAU;91 200 ;ATHIS MONS
22438;27;;RUE;NORMANDIE NIEMEN;91 300 ;MASSY
22439;11;;ALL;JACQUES LOUIS LARUE;91 170 ;VIRY CHATILLON
22440;27;;RUE;SALVADOR ALLENDE;91 700 ;VILLIERS-SUR-ORGE
22441;38;;RUE;DU MAIL;91 600 ;SAVIGNY-SUR-ORGE
22442;9001;;RES;VOIE DU SUD;91 160 ;LONGJUMEAU
22443;4;;ALL;DES EPIS;91 600 ;SAVIGNY-SUR-ORGE
22444;82;;RTE;DE LONGPONT;91 700 ;SAINTE-GENEVIEVE-DES-BOIS
22445;29;;AV;DE FROMENTEAU;91 600 ;SAVIGNY-SUR-ORGE
22446;24;;RUE;HOCHE;91 260 ;JUVISY SUR ORGE
22447;5;;RUE;ANDRE BERNARDEAU;91 550 ;PARAY-VIEILLE-POSTE
22448;6;;RUE;ERNEST LUISETTI;91 200 ;ATHIS MONS
22449;21;B;RUE;DES ROSSAYS;91 600 ;SAVIGNY-SUR-ORGE
22450;2;;RUE;MARCEL L'HERBIER;91 700 ;SAINTE-GENEVIEVE-DES-BOIS
22451;82;;RUE;HANNAH ARENDT;91 700 ;FLEURY-MEROGIS
22452;36;;AV;MAZARIN;91 380 ;CHILLY MAZARIN
22453;3;;RUE;JEAN VIGO;91 700 ;SAINTE-GENEVIEVE-DES-BOIS
22454;4;;RUE;DE MOSCOU;91 300 ;MASSY
22455;185;;RTE;DE LONGPONT;91 700 ;SAINTE-GENEVIEVE-DES-BOIS
22456;19;;RUE;DE L'YVETTE;91 160 ;LONGJUMEAU
22457;17;;RUE;MARIE CURIE;91 380 ;CHILLY MAZARIN
22458;40;;RUE;CAMILLE FLAMMARION;91 260 ;JUVISY SUR ORGE
22459;8;;ALL;DU PANORAMA;91 200 ;ATHIS MONS
22460;397;;RUE;MARCHAND ET FERAOUN;91 700 ;FLEURY-MEROGIS
22461;99;;AV;DE PARIS;91 300 ;MASSY
22462;10;B;RUE;DE L'YVETTE;91 160 ;LONGJUMEAU
22463;40;;RUE;DAGOBERT;91 200 ;ATHIS MONS
22464;2;;RUE;DE L'EPINETTE;91 200 ;ATHIS MONS
22465;16;;RUE;DES FERMES;91 700 ;SAINTE-GENEVIEVE-DES-BOIS
22466;5;;RUE;LUCIE AUBRAC;91 700 ;SAINTE-GENEVIEVE-DES-BOIS
22467;36;;AV;MAZARIN;91 380 ;CHILLY MAZARIN
22468;201;;RUE;DE LA COULEE VERTE;91 700 ;FLEURY-MEROGIS
22469;23;;RUE;DE LA DIVISION LECLERC;91 160 ;SAULX-LES-CHARTREUX
22470;17;;RUE;DE LA PEUPLERAIE;91 160 ;LONGJUMEAU
22471;4;;ALL;D'ARTOIS;91 170 ;VIRY CHATILLON
22472;9;;AV;DU CANAL;91 700 ;SAINTE-GENEVIEVE-DES-BOIS
22473;224;;RTE;DE CORBEIL;91 700 ;SAINTE-GENEVIEVE-DES-BOIS
22474;2;;RUE;MAX LINDER;91 700 ;SAINTE-GENEVIEVE-DES-BOIS
22475;4;;ALL;DES CHARMES;91 700 ;SAINTE-GENEVIEVE-DES-BOIS
22476;9;B;RUE;DES FERMES;91 700 ;SAINTE-GENEVIEVE-DES-BOIS
22477;18;;AV;HENRI DUNANT;91 200 ;ATHIS MONS
22478;2;;RUE;JANVIER;91 700 ;SAINTE-GENEVIEVE-DES-BOIS
22479;3;;;RES FONT JONC RUE MARAIS;91 380 ;CHILLY MAZARIN
22480;5;;ALL;DU SAUT DU LOUP;91 160 ;SAULX-LES-CHARTREUX
22481;10;;BD;DU DOCTEUR CATHELIN;91 160 ;LONGJUMEAU
22482;35;;RUE;DES GAULOIS;91 260 ;JUVISY SUR ORGE
22483;33;;RUE;DES CIGOGNES;91 380 ;CHILLY MAZARIN
22484;8;;AV;DU GENERAL ADELINE;91 170 ;VIRY CHATILLON
22485;73;;AV;CHARLES DE GAULLE;91 600 ;SAVIGNY-SUR-ORGE
22486;20;;ALL;ALBERT THOMAS;91 300 ;MASSY
22487;70;;AV;DU GENERAL DE GAULLE;91 170 ;VIRY CHATILLON
22488;3;;RUE;DES COQUELICOTS;91 160 ;LONGJUMEAU
22489;36;;AV;MAZARIN;91 380 ;CHILLY MAZARIN
22490;10;;RUE;DE LAUNAY;91 380 ;CHILLY MAZARIN
22491;21;B;RUE;DES ROSSAYS;91 600 ;SAVIGNY-SUR-ORGE
22492;37;B;RUE;DES GAULOIS;91 260 ;JUVISY SUR ORGE
22493;1;;RUE;DJANGO REINHARDT;91 320 ;WISSOUS
22494;12;;RUE;DES TROENES;91 700 ;VILLIERS-SUR-ORGE
22495;25;;RUE;DE SAVIGNY;91 390 ;MORSANG-SUR-ORGE
22496;14;;RUE;DE LA MONTAGNE;91 360 ;EPINAY SUR ORGE
22497;45;;RUE;HENRI DUNANT;91 600 ;SAVIGNY-SUR-ORGE
22498;36;;AV;MAZARIN;91 380 ;CHILLY MAZARIN
22499;18;;RUE;DE CHILLY;91 160 ;LONGJUMEAU
22500;2;;RUE;MARCEL L'HERBIER;91 700 ;SAINTE-GENEVIEVE-DES-BOIS
22501;36;;AV;MAZARIN;91 380 ;CHILLY MAZARIN
22502;241;;RUE;DE LA COULEE VERTE;91 700 ;FLEURY-MEROGIS
22503;3;;AV;DE LA REPUBLIQUE;91 380 ;CHILLY MAZARIN
22504;28;;ALL;ALBERT THOMAS;91 300 ;MASSY
22505;7;;RUE;CAMILLE CLAUDEL;91 600 ;SAVIGNY-SUR-ORGE
22506;37;;RUE;DE LA LIBERTE;91 600 ;SAVIGNY-SUR-ORGE
22507;9005;;RTE;D ANTONY;91 320 ;WISSOUS
22508;117;;BD;ARISTIDE BRIAND;91 600 ;SAVIGNY-SUR-ORGE
22509;8;;ALL;JEAN OLIVIER NICOLAS;91 260 ;JUVISY SUR ORGE
22510;1;;RUE;METRO CHARONNE;91 300 ;MASSY
22511;3;;SQ;DE L'ALLIANCE;91 300 ;MASSY
22512;1;;RUE;GERMAINE TILLION;91 260 ;JUVISY SUR ORGE
22513;43;;RUE;DES GAULOIS;91 260 ;JUVISY SUR ORGE
22514;13;;ALL;D'OZONVILLE;91 200 ;ATHIS MONS
22515;93;;AV;ROGER SALENGRO;91 600 ;SAVIGNY-SUR-ORGE
22516;19;;RUE;JEAN DANAUX;91 260 ;JUVISY SUR ORGE
22517;1;;RUE;DES COQUELICOTS;91 600 ;SAVIGNY-SUR-ORGE
22518;11;;CHE;DU PLESSIS;91 350 ;GRIGNY
22519;38;;RUE;DU MAIL;91 600 ;SAVIGNY-SUR-ORGE
22520;36;;RUE;MAURICE RIGOLET;91 550 ;PARAY-VIEILLE-POSTE
22521;11;;AV;D'ESTIENNE D'ORVES;91 260 ;JUVISY SUR ORGE
22522;14;;RUE;DU PILEU;91 300 ;MASSY
22523;5;;ALL;BERLIOZ;91 200 ;ATHIS MONS
22524;8;;RUE;SALVADOR ALLENDE;91 700 ;VILLIERS-SUR-ORGE
22525;28;;RUE;DE SAVIGNY;91 390 ;MORSANG-SUR-ORGE
22526;39;;AV;JEAN PIERRE BENARD;91 200 ;ATHIS MONS
22527;2;;RUE;ANDRE MALRAUX;91 390 ;MORSANG-SUR-ORGE
22528;11;C;PROM;DU CANAL;91 350 ;GRIGNY
22529;38;;AV;D'EPINAY;91 360 ;VILLEMOISSON-S-ORGE
22530;2;;RUE;DE MOSCOU;91 300 ;MASSY
22531;14;;RUE;DE LA MONTAGNE;91 380 ;CHILLY MAZARIN
22532;1;;RUE;DU LANGUEDOC;91 300 ;MASSY
22533;40;;RUE;DAGOBERT;91 200 ;ATHIS MONS
22534;10;;ALL;DES ERABLES;91 240 ;SAINT-MICHEL-SUR-ORGE
22535;50;B;RTE;D ORLEANS RN 20;91 310 ;MONTLHERY
22536;1;B;RUE;PAUL FORT;91 310 ;MONTLHERY
22537;11;;RUE;DE L ETANG;91 310 ;LINAS
22538;34;;;CENT RES BELLEVUE;91 220 ;BRETIGNY SUR ORGE
22539;2;;RUE;DES FRANCS BOURGEOIS;91 630 ;CHEPTAINVILLE
22540;8;;RUE;DE MONDONVILLE;91 290 ;ARPAJON
22541;42;;ALL;DES ROSES;91 770 ;SAINT-VRAIN
22542;4;;RUE;DU GENERAL LECLERC;91 220 ;BRETIGNY SUR ORGE
22543;7;;AV;NORMANDIE-NIEMEN;91 220 ;BRETIGNY SUR ORGE
22544;2;;RUE;GEORGE SAND;91 520 ;EGLY
22545;7;;RUE;DU PONCEAU;91 630 ;CHEPTAINVILLE
22546;34;A;RUE;CHANTEREAU;91 630 ;CHEPTAINVILLE
22547;10;;RUE;DE PARIS;91 310 ;LONGPONT-SUR-ORGE
22548;10;;AV;DU COLONEL ROZANOFF;91 220 ;BRETIGNY SUR ORGE
22549;110;;RUE;DE LA DIVISION LECLERC;91 310 ;LINAS
22550;27;;RUE;DU FOUR;91 240 ;SAINT-MICHEL-SUR-ORGE
22551;4;;ALL;DE LA MARE AUX CIERGES;91 290 ;LA NORVILLE
22552;8;;RUE;CHARLES PHILIPPE LEMAIRE;91 290 ;ARPAJON
22553;21;;RUE;DE PARIS;91 310 ;MONTLHERY
22554;20;;AV;CLAUDE LEVI-STRAUSS;91 220 ;BRETIGNY SUR ORGE
22555;49;;RUE;ST CAPRAIS;91 770 ;SAINT-VRAIN
22556;1;;RES;LES RUELLES D EGLY;91 520 ;EGLY
22557;81;;RUE;DE LA LIBERATION;91 680 ;BRUYERES-LE-CHATEL
22558;23;;RUE;D'ESTIENNE D'ORVES;91 220 ;BRETIGNY SUR ORGE
22559;1;;RUE;DE NOZAY;91 310 ;MONTLHERY
22560;11;;RUE;VICTOR HUGO;91 290 ;ARPAJON
22561;86;;RUE;DE LA DIVISION LECLERC;91 310 ;LINAS
22562;32;;AV;DE BRETIGNY;91 240 ;SAINT-MICHEL-SUR-ORGE
22563;;;CHE;DES HAUTES FLEURANCES;91 310 ;LONGPONT-SUR-ORGE
22564;13;;AV;NORMANDIE-NIEMEN;91 220 ;BRETIGNY SUR ORGE
22565;16;;RUE;DU DOCTEUR LOUIS BABIN;91 180 ;SAINT-GERMAIN-LES-ARPAJON
22566;105;;RUE;DU BOIS DE CHATRES;91 220 ;BRETIGNY SUR ORGE
22567;23;;RUE;DES CLOSEAUX;91 180 ;SAINT-GERMAIN-LES-ARPAJON
22568;83;;RUE;GEORGES CHARLES BURGER;91 220 ;BRETIGNY SUR ORGE
22569;11;;RUE;DE LA DIVISION LECLERC;91 310 ;LINAS
22570;49;;RUE;ST CAPRAIS;91 770 ;SAINT-VRAIN
22571;8;;RUE;LEON BLUM;91 220 ;BRETIGNY SUR ORGE
22572;31;;RUE;DU HARAS;91 240 ;SAINT-MICHEL-SUR-ORGE
22573;28;;RUE;DU PARADIS;91 310 ;LONGPONT-SUR-ORGE
22574;10;;;PARC DE CHANTELOUP;91 180 ;SAINT-GERMAIN-LES-ARPAJON
22575;2;;RUE;PAUL FORT;91 310 ;MONTLHERY
22576;17;;RUE;ALBERT PEUVRIER;91 240 ;SAINT-MICHEL-SUR-ORGE
22577;7;;RUE;CHABRIER;91 240 ;SAINT-MICHEL-SUR-ORGE
22578;3;;RUE;DE BELLEVUE;91 290 ;ARPAJON
22579;46;;;LES HAUTS DE BRUYERES;91 680 ;BRUYERES-LE-CHATEL
22580;16;;;PARC DE CHANTELOUP;91 180 ;SAINT-GERMAIN-LES-ARPAJON
22581;6;;RUE;DES GROUAISONS;91 290 ;ARPAJON
22582;10;;PL;FEDERICO GARCIA LORCA;91 220 ;BRETIGNY SUR ORGE
22583;2;;RUE;DE TREVOIX;91 340 ;OLLAINVILLE
22584;2;;RUE;DU BOIS DE CHATRES;91 220 ;BRETIGNY SUR ORGE
22585;7;;;LES HAUTS DE BRUYERES;91 680 ;BRUYERES-LE-CHATEL
22586;4;;RUE;DU GENERAL LECLERC;91 220 ;BRETIGNY SUR ORGE
22587;18;;RUE;BIZET;91 240 ;SAINT-MICHEL-SUR-ORGE
22588;8;;RUE;DU DOCTEUR OGE;91 310 ;MONTLHERY
22589;60;E;CHE;DE LA GARENNE;91 290 ;LA NORVILLE
22590;3;;RUE;DE PARIS;91 310 ;LONGPONT-SUR-ORGE
22591;6;;RUE;RASPAIL;91 290 ;ARPAJON
22592;13;;;PARC DE CHANTELOUP;91 180 ;SAINT-GERMAIN-LES-ARPAJON
22593;3;;BD;VOLTAIRE;91 290 ;ARPAJON
22594;1;;PL;DES FFI;91 310 ;LEUVILLE-SUR-ORGE
22595;5;;RUE;DU MARECHAL GALLIENI;91 310 ;LEUVILLE-SUR-ORGE
22596;8;;RUE;GOUNOD;91 240 ;SAINT-MICHEL-SUR-ORGE
22597;9;;RUE;EDMOND ROSTAND;91 220 ;BRETIGNY SUR ORGE
22598;15;;RUE;DES CAPUCINES;91 220 ;LE PLESSIS PATE
22599;27;T;RUE;PIERREUSE;91 680 ;BRUYERES-LE-CHATEL
22600;58;;RUE;D'ENFER;91 240 ;SAINT-MICHEL-SUR-ORGE
22601;18;;ALL;DES PERVENCHES;91 770 ;SAINT-VRAIN
22602;11;;RTE;D'EGLY;91 290 ;ARPAJON
22603;4;D;RUE;LEON BLUM;91 220 ;BRETIGNY SUR ORGE
22604;3;;IMP;DES BERTHES;91 310 ;MONTLHERY
22605;7;;CHEM;DE LA SABLIERE;91 180 ;SAINT-GERMAIN-LES-ARPAJON
22606;23;;RUE;DE LA CROIX BOISSEE;91 630 ;LEUDEVILLE
22607;59;;GR;GRANDE RUE;91 290 ;ARPAJON
22608;30;;ALL;DES ROSES;91 770 ;SAINT-VRAIN
22609;138;;CHE;ROYAL;91 310 ;LINAS
22610;8;;RUE;ROBERT AZAMBOURG;91 220 ;BRETIGNY SUR ORGE
22611;5;;RUE;LECOCQ;91 240 ;SAINT-MICHEL-SUR-ORGE
22612;10;;RUE;ANATOLE FRANCE;91 220 ;BRETIGNY SUR ORGE
22613;24;;RUE;DES BOURGUIGNONS;91 310 ;MONTLHERY
22614;13;;RUE;DE LA LIBERATION;91 680 ;BRUYERES-LE-CHATEL
22615;4;D;RUE;LEON BLUM;91 220 ;BRETIGNY SUR ORGE
22616;9;;RUE;DEBUSSY;91 240 ;SAINT-MICHEL-SUR-ORGE
22617;30;;;CENT RES BELLEVUE;91 220 ;BRETIGNY SUR ORGE
22618;26;;PL;DU MARCHE;91 310 ;MONTLHERY
22619;6;;GR;GRANDE RUE;91 310 ;MONTLHERY
22620;20;;AV;HOCHE;91 290 ;ARPAJON
22621;43;;GR;GRANDE RUE;91 290 ;ARPAJON
22622;10;;PL;FEDERICO GARCIA LORCA;91 220 ;BRETIGNY SUR ORGE
22623;13;;;PARC DE CHANTELOUP;91 180 ;SAINT-GERMAIN-LES-ARPAJON
22624;9;;RUE;DES ECOLES;91 220 ;BRETIGNY SUR ORGE
22625;18;;BD;JEAN JAURES;91 290 ;ARPAJON
22626;3;;SEN;DE LA FONTAINE DU MESNIL;91 180 ;SAINT-GERMAIN-LES-ARPAJON
22627;4;D;RUE;LEON BLUM;91 220 ;BRETIGNY SUR ORGE
22628;6;;ALL;DE LA HALLE;91 310 ;MONTLHERY
22629;11;;ALL;DES CERISIERS;91 310 ;MONTLHERY
22630;5;;RTE;DE LA FERTE ALAIS;91 630 ;CHEPTAINVILLE
22631;26;;PL;DU MARCHE;91 310 ;MONTLHERY
22632;9;;RUE;DES FONTENELLES;91 310 ;LINAS
22633;113;;RUE;DE LA DIVISION LECLERC;91 310 ;LINAS
22634;13;;BD;ERNEST GIRAULT;91 290 ;ARPAJON
22635;9;;AV;DE LA GARE;91 520 ;EGLY
22636;10;;;PARC DE CHANTELOUP;91 180 ;SAINT-GERMAIN-LES-ARPAJON
22637;7;;RUE;DU BOIS BOUQUIN;91 630 ;LEUDEVILLE
22638;8;;RUE;PASTEUR;91 290 ;ARPAJON
22639;7;;GR;GRANDE RUE;91 630 ;MAROLLES-EN-HUREPOIX
22640;6;;GR;GRANDE RUE;91 630 ;MAROLLES-EN-HUREPOIX
22641;44;;CHE;DES CENDRENNES;91 220 ;BRETIGNY SUR ORGE
22642;50;;RUE;DE SAINTE GENEVIEVE;91 240 ;SAINT-MICHEL-SUR-ORGE
22643;27;;RUE;DEBUSSY;91 240 ;SAINT-MICHEL-SUR-ORGE
22644;43;;GR;GRANDE RUE;91 290 ;ARPAJON
22645;2;;RUE;PAUL FORT;91 310 ;MONTLHERY
22646;11;;RUE;DU HARAS;91 240 ;SAINT-MICHEL-SUR-ORGE
22647;26;;PL;DU MARCHE;91 310 ;MONTLHERY
22648;18;;PL;VICTOR HUGO;91 220 ;BRETIGNY SUR ORGE
22649;5;;RUE;DE LA SABLIERE;91 310 ;LONGPONT-SUR-ORGE
22650;9;;RUE;DANIELLE CASANOVA;91 220 ;BRETIGNY SUR ORGE
22651;9;;RUE;DES ECOLES;91 220 ;BRETIGNY SUR ORGE
22652;114;;RUE;DE LA DIVISION LECLERC;91 310 ;LINAS
22653;4;;RUE;MAURICE BOYAU;91 220 ;BRETIGNY SUR ORGE
22654;36;;RUE;DE LA LIBERATION;91 290 ;ARPAJON
22655;20;;;LES HAUTS DE BRUYERES;91 680 ;BRUYERES-LE-CHATEL
22656;4;;AV;DE LA GARE;91 520 ;EGLY
22657;23;;RUE;DANIELLE CASANOVA;91 220 ;BRETIGNY SUR ORGE
22658;32;;RUE;DE LA CHAPELLE;91 310 ;MONTLHERY
22659;4;;RUE;DES CAPETTES;91 220 ;LE PLESSIS PATE
22660;20;B;RUE;DE LA LIBERATION;91 680 ;BRUYERES-LE-CHATEL
22661;18;;RUE;DES ACACIAS;91 220 ;BRETIGNY SUR ORGE
22662;1;;RUE;PAUL FORT;91 310 ;MONTLHERY
22663;6;;CITE;GEORGES LANSON;91 220 ;BRETIGNY SUR ORGE
22664;3;;RUE;BIZET;91 240 ;SAINT-MICHEL-SUR-ORGE
22665;48;;AV;ARISTIDE BRIAND;91 290 ;ARPAJON
22666;1;;RUE;DES GROUAISONS;91 290 ;ARPAJON
22667;3;;RUE;DES NOBLETS;91 770 ;SAINT-VRAIN
22668;1;B;RTE;DE MARCOUSSIS;91 310 ;MONTLHERY
22669;12;;BD;ERNEST GIRAULT;91 290 ;ARPAJON
22670;18;;BD;ABEL CORNATON;91 290 ;ARPAJON
22671;44;;CHE;DE LA GOUTTIERE;91 310 ;LINAS
